sweep,scenario,scenario_order,scenario_value,method,oracle_action_match_mean,oracle_action_match_std,oracle_reward_gap_mean,oracle_reward_gap_std,oracle_rate_gap_mean,oracle_rate_gap_std,true_outage_mean,true_outage_std,true_beam_success_mean,true_beam_success_std,los_flag_mean,los_flag_std,reflection_ratio_mean,reflection_ratio_std,num_available_paths_mean,num_available_paths_std,planning_latency_ms_mean,planning_latency_ms_std,policy_confidence_mean,policy_confidence_std,policy_margin_mean,policy_margin_std,policy_entropy_mean,policy_entropy_std,planner_value_mean,planner_value_std,planner_terminal_value_mean,planner_terminal_value_std,planner_beam_gain_value_mean,planner_beam_gain_value_std,planner_predictor_mix_mean,planner_predictor_mix_std,planner_rate_signal_mean,planner_rate_signal_std,planner_outage_signal_mean,planner_outage_signal_std,planner_adaptive_difficulty_mean,planner_adaptive_difficulty_std,planner_adaptive_difficulty_ema_mean,planner_adaptive_difficulty_ema_std,planner_adaptive_los_threshold_mean,planner_adaptive_los_threshold_std,planner_adaptive_risk_threshold_mean,planner_adaptive_risk_threshold_std,planner_adaptive_path_threshold_mean,planner_adaptive_path_threshold_std,planner_adaptive_reflection_threshold_mean,planner_adaptive_reflection_threshold_std,planner_adaptive_global_pool_threshold_mean,planner_adaptive_global_pool_threshold_std,planner_adaptive_cooldown_mean,planner_adaptive_cooldown_std,planner_adaptive_local_candidates_mean,planner_adaptive_local_candidates_std,planner_adaptive_global_topk_mean,planner_adaptive_global_topk_std,planner_score_gap_mean,planner_score_gap_std,planner_score_std_mean,planner_score_std_std,planner_candidates_mean,planner_candidates_std,planner_reactive_rate_regret_mean,planner_reactive_rate_regret_std,planner_reactive_safety_gain_mean,planner_reactive_safety_gain_std,planner_reactive_veto_triggered_mean,planner_reactive_veto_triggered_std,planner_rate_veto_triggered_mean,planner_rate_veto_triggered_std,planner_tri_regime_mode_mean,planner_tri_regime_mode_std,planner_clear_suppress_triggered_mean,planner_clear_suppress_triggered_std,planner_extreme_veto_triggered_mean,planner_extreme_veto_triggered_std,planner_fallback_kept_after_veto_mean,planner_fallback_kept_after_veto_std,planner_los_recovery_gate_mean,planner_los_recovery_gate_std,planner_los_recovery_bias_max_mean,planner_los_recovery_bias_max_std,planner_los_recovery_bias_chosen_mean,planner_los_recovery_bias_chosen_std,planner_los_guard_used_mean,planner_los_guard_used_std,planner_predictive_fallback_used_mean,planner_predictive_fallback_used_std,shortlist_size_mean,shortlist_size_std,shortlist_local_size_mean,shortlist_local_size_std,shortlist_global_fallback_count_mean,shortlist_global_fallback_count_std,shortlist_los_reserved_mean,shortlist_los_reserved_std,shortlist_reflection_reserved_mean,shortlist_reflection_reserved_std,shortlist_prev_beam_kept_mean,shortlist_prev_beam_kept_std,shortlist_max_los_prob_mean,shortlist_max_los_prob_std,shortlist_max_reflection_prob_mean,shortlist_max_reflection_prob_std,shortlist_max_beam_gain_mean,shortlist_max_beam_gain_std,shortlist_beam_gain_weight_mean,shortlist_beam_gain_weight_std,shortlist_blockage_hint_mean,shortlist_blockage_hint_std,shortlist_reflection_hint_mean,shortlist_reflection_hint_std,shortlist_used_global_pool_mean,shortlist_used_global_pool_std,shortlist_base_pool_size_mean,shortlist_base_pool_size_std,dominant_reflection_fraction,dominant_los_fraction
blocker_speed,0.5x,0,0.5,Reactive,0.67325,0.46902498600820836,1.2163801273625279,2.17756223560969,0.9980926273625278,1.7733548452135894,0.108,0.3103804117530615,0.7435,0.4367009846565496,0.91725,0.27550397002584187,0.1424094887350483,0.09846012143336647,4.5915,0.6683021397541684,0.00272857123400172,0.0003785908189926686,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184,0.816
blocker_speed,1x,1,1.0,BeliefAwareRollout,0.6545,0.47553101896721733,1.3497741743621239,2.2640333311218477,1.133486674362124,1.8585377389299012,0.10925,0.31195262060127016,0.74425,0.4362819472542956,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.7821745464952983,0.9537312979814851,0.89,0.3128897569432403,0.048186751285195346,0.19410312592747386,,,6.304822384119033,1.0800718667280926,0.0,0.0,6.32460951555859,1.0685662618930667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048186751285195346,0.19410312592747386,0.12210460520967957,0.3506604801617716,8.0,0.0,,,,,,,,,,,,,,,,,0.7521209143546366,0.35024100406783787,1.479561230556591,0.6890951401358466,1.4572475103535258,0.707935667645293,0.89,0.3128897569432403,,,7.78,0.6257795138864807,7.78,0.6257795138864807,0.22,0.6257795138864807,1.98325,0.12833330627705342,0.0,0.0,1.0,0.0,0.9953951297998428,0.007503479109119673,0.8557758318632841,0.09435268179951357,3.6567603085041047,0.6119255164886864,1.0,0.0,0.10125115221314081,0.1562189928815717,0.1343979138910072,0.0930549852272972,0.11,0.31288975694324034,16.0,0.0,0.192,0.808
blocker_speed,1x,1,1.0,OneStepPredictive,0.43475,0.4957241546465131,1.9453691332793832,2.080125938118057,1.9388191332793836,2.03573520473553,0.04175,0.20001734299805107,0.87275,0.3332528131914268,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.2591616535173671,0.012839878340129706,0.7428355702571571,0.16712135619942942,0.5918680074848235,0.2658526668784961,0.820220654791221,0.4298874779538934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5315,0.4685
blocker_speed,1x,1,1.0,Oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9175,0.27512497160381494,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,1.5863075870047396,0.30056447649306517,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.936
blocker_speed,1x,1,1.0,ProposedV2,0.68775,0.46341119699463457,1.1418526660579937,2.080091740376254,0.994452666057994,1.761973714548689,0.07775,0.26777777633702166,0.78675,0.4096027801419322,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.28184723949834734,0.3407045894078264,0.918865435384214,0.1590982810718363,0.26781645842641594,0.38330949009120646,0.255613505073823,0.4393238732484126,5.579145053633391,0.9123029374019994,6.714158339810687,0.540185729813984,0.17446620341124444,0.06326314974897133,0.598547062539482,0.09332307654835587,0.08508948993175487,0.024912076219862682,0.5075810683805282,0.042640496374433845,0.5,0.0,0.5,0.0,0.5999999999999998,2.220446049250313e-16,0.25,0.0,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,0.9000000000000002,2.220446049250313e-16,2.0,0.0,12.0,0.0,6.0,0.0,0.10456800840671518,0.16023251709893266,,,12.59275,1.0960827694567596,0.002463933889973563,0.011147113837995094,0.00935511873706714,0.02473699534471745,0.003790271636133923,0.061448396863207445,0.0,0.0,1.3682880606443462,0.8004610408101852,0.03474415666456096,0.18313110124233242,0.018951358180669616,0.13635323319884124,0.24952621604548325,0.4327388167838726,,,,,,,0.60425,0.4890111834099503,0.39575,0.4890111834099502,13.497789008212255,1.2962217951479271,13.166140240050536,0.9861021349920859,5.244472520530638,3.6457461547654604,,,,,,,,,,,,,,,,,,,0.269,0.44343996211437686,,,0.204,0.796
blocker_speed,1x,1,1.0,Reactive,0.6765,0.46781166082089054,1.2378833176041943,2.207605819407728,1.0231208176041946,1.792647237153402,0.10575,0.3075173775577569,0.74075,0.4382230453775794,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.002780235760837968,0.0003736625409532773,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,0.837
blocker_speed,1.5x,2,1.5,BeliefAwareRollout,0.637,0.4808648458766766,1.3963045974457713,2.285279244049642,1.1913170974457714,1.8980321013678683,0.1045,0.3059080744275966,0.75,0.4330127018922193,0.95425,0.2089424262805426,0.13010339683650204,0.0737469035096497,4.72025,0.5683220367890023,0.7787974677557941,0.9469778986793226,0.89125,0.3113252920981525,0.054034234669804566,0.21871679328527857,,,6.473622559185686,1.1206365794509896,0.0,0.0,6.491642351451961,1.11186039869817,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054034234669804566,0.21871679328527857,0.12384305552913141,0.3580980805974566,8.0,0.0,,,,,,,,,,,,,,,,,0.7655756616637175,0.34827218841264984,1.5060381694257376,0.6853369514433615,1.488083701466046,0.7018604628442149,0.89125,0.3113252920981525,,,7.7825,0.622650584196305,7.7825,0.622650584196305,0.2175,0.622650584196305,1.98,0.13999999999999999,0.0,0.0,1.0,0.0,0.995740506991744,0.006629335103448439,0.8558244566991925,0.09424823441637735,3.6659682407975196,0.6063485285899406,1.0,0.0,0.09635992151433749,0.15683914412582173,0.13001911655698314,0.0833639819133771,0.10875,0.3113252920981525,16.0,0.0,0.19175,0.80825
blocker_speed,1.5x,2,1.5,OneStepPredictive,0.43275,0.4954567968047265,1.9272313861722887,2.0805912598367238,1.933668886172289,2.037777548919556,0.0355,0.18503986057063487,0.88875,0.3144414691162729,0.95425,0.2089424262805426,0.13010339683650204,0.0737469035096497,4.72025,0.5683220367890023,0.2584408167822403,0.012949728746030776,0.74843486302346,0.1674850221701161,0.5996499845571815,0.2698901591465461,0.803212485840544,0.42942241326853686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52675,0.47325
blocker_speed,1.5x,2,1.5,Oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916,0.2773878151613729,0.95425,0.2089424262805426,0.13010339683650204,0.0737469035096497,4.72025,0.5683220367890023,1.5773678700161327,0.3069665026657298,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05025,0.94975
blocker_speed,1.5x,2,1.5,ProposedV2,0.6625,0.47285700798444347,1.235723955056189,2.130386425341021,1.091136455056189,1.8226726828715456,0.0785,0.26895678091470393,0.789,0.40801838193885337,0.95425,0.2089424262805426,0.13010339683650204,0.0737469035096497,4.72025,0.5683220367890023,0.2889332749900859,0.3413454194890846,0.9151122103631496,0.16005031413373852,0.27229591643810275,0.3821558628480733,0.2671807384705171,0.445627082109089,5.616135508188159,0.8928395716730853,6.71681213876832,0.5602244899470592,0.17072481572481574,0.0642990208094532,0.6036240786240786,0.09459800482062482,0.0843171617931501,0.02490339437831812,0.5058784420425827,0.04222092284184907,0.5,0.0,0.5,0.0,0.5999999999999998,2.220446049250313e-16,0.25,0.0,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,0.9000000000000002,2.220446049250313e-16,2.0,0.0,12.0,0.0,6.0,0.0,0.1059512467541741,0.15981138406693568,,,12.56925,1.0879818185521302,0.00227851850834174,0.009761271842593386,0.009921246979394768,0.026017677105279947,0.0012285012285012285,0.03502844577244042,0.0,0.0,1.3046683046683047,0.8185819977435395,0.0343980343980344,0.18224930624720098,0.0171990171990172,0.13001234943806342,0.2592137592137592,0.43820313354428503,,,,,,,0.593,0.49127487214389465,0.407,0.49127487214389465,13.39864864864865,1.3222433256321484,13.07862407862408,0.9969043355610983,4.948402948402949,3.7192362898379185,,,,,,,,,,,,,,,,,,,0.2625,0.43999289766995103,,,0.2135,0.7865
blocker_speed,1.5x,2,1.5,Reactive,0.68225,0.46560169404760543,1.2070764992188943,2.180647035403533,1.0133389992188944,1.788566296559474,0.09625,0.29493378494163736,0.75275,0.4314133024142858,0.95425,0.2089424262805426,0.13010339683650204,0.0737469035096497,4.72025,0.5683220367890023,0.0027664247527354746,0.000494338250125477,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15625,0.84375
blocker_speed,2x,3,2.0,BeliefAwareRollout,0.62925,0.48300562884918846,1.4372250499335313,2.3010988872955083,1.2379125499335313,1.9299911501553657,0.102,0.3026483107502832,0.7475,0.43444648692330334,0.95575,0.20565003646972685,0.13001534302911782,0.07523461161308581,4.6995,0.6161978172632552,0.7853239147361819,0.9563696284414476,0.88875,0.3144414691162729,0.061342429846525194,0.22996120786246274,,,6.582560948173652,1.026340415052772,0.0,0.0,6.59873001631726,1.019242659055318,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061342429846525194,0.22996120786246274,0.1281951677840421,0.3654962383065508,8.0,0.0,,,,,,,,,,,,,,,,,0.756139923932179,0.3513715880037932,1.4878314268407893,0.6915177712759947,1.46975983457622,0.7082354525958635,0.88875,0.3144414691162729,,,7.7775,0.6288829382325458,7.7775,0.6288829382325458,0.2225,0.6288829382325458,1.97875,0.14421663392272058,0.0,0.0,1.0,0.0,0.9957151470631361,0.00647747435644616,0.8533612428046763,0.09739702575281398,3.66581106197834,0.5988978575000483,1.0,0.0,0.10143561603629496,0.15946605575924552,0.12924897323173717,0.08430001299811446,0.11125,0.3144414691162729,16.0,0.0,0.2035,0.7965
blocker_speed,2x,3,2.0,OneStepPredictive,0.4445,0.4969102031554595,1.9223878896629933,2.1045797102003747,1.9000003896629933,2.0317688611644096,0.04875,0.2153449268034889,0.87725,0.3281500228554007,0.95575,0.20565003646972685,0.13001534302911782,0.07523461161308581,4.6995,0.6161978172632552,0.25822923048872326,0.013216097465868597,0.7537289571873844,0.16693090378154535,0.6098063026182353,0.2675090469032855,0.7954085068637505,0.4257980418641804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51075,0.48925
blocker_speed,2x,3,2.0,Oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91575,0.27776237596190023,0.95575,0.20565003646972685,0.13001534302911782,0.07523461161308581,4.6995,0.6161978172632552,1.5744532137759961,0.30778252940546774,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0485,0.9515
blocker_speed,2x,3,2.0,ProposedV2,0.646,0.4782091592598368,1.2983184586070273,2.153715694835177,1.1533809586070274,1.85123784990693,0.0795,0.2705175595039997,0.784,0.41151427678757396,0.95575,0.20565003646972685,0.13001534302911782,0.07523461161308581,4.6995,0.6161978172632552,0.29837765377396863,0.34320709839204344,0.9165941224880516,0.1560966159842427,0.28712396424636244,0.38948489321810775,0.26359661618806424,0.430563550318305,5.63260041207394,0.8893577936982765,6.73676345691386,0.5482842948025787,0.16933412604042805,0.06340822490209772,0.6057074910820451,0.09292834135184215,0.08661704106914161,0.025660955575602926,0.506900617239308,0.04265936690563716,0.5,0.0,0.5,0.0,0.5999999999999998,2.220446049250313e-16,0.25,0.0,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,0.9000000000000002,2.220446049250313e-16,2.0,0.0,12.0,0.0,6.0,0.0,0.11192244244333022,0.16355440252858863,,,12.5815,1.0896594651541371,0.0023742789861067298,0.010946080200864922,0.008075250031406616,0.02339205807888601,0.00535077288941736,0.07295301308995561,0.0,0.0,1.3079667063020215,0.821990148289859,0.030915576694411414,0.17308900546269074,0.01605231866825208,0.1256767350531711,0.2294887039239001,0.4205040293448193,,,,,,,0.5795,0.4936392913859269,0.4205,0.4936392913859269,13.382877526753864,1.30976095720711,13.089179548156956,0.9960155662390628,4.9167657550535075,3.746924795817205,,,,,,,,,,,,,,,,,,,0.26825,0.44304845953913435,,,0.22675,0.77325
blocker_speed,2x,3,2.0,Reactive,0.66675,0.4713750497215565,1.259349307532277,2.1924631933726326,1.072936807532277,1.8266800941262702,0.093,0.2904324362050492,0.7545,0.43038325943279904,0.95575,0.20565003646972685,0.13001534302911782,0.07523461161308581,4.6995,0.6161978172632552,0.002761087745966506,0.0002706757721020699,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17225,0.82775
obs_noise,0,0,0.0,BeliefAwareRollout,0.7225,0.4477652844962414,0.8800979912540166,1.7190714940669511,0.7866604912540166,1.514380625757005,0.05525,0.2284675852281894,0.844,0.3628553430776512,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.6822126429960917,0.8142546447671494,0.92275,0.2669877103913212,0.03794883080720901,0.17390842215341804,,,6.0836115662334045,1.039222462142961,0.0,0.0,6.106577679871743,1.026186283490141,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03794883080720901,0.17390842215341804,0.08648079480928046,0.3012588244620632,8.0,0.0,,,,,,,,,,,,,,,,,0.8018032768031749,0.33631269452762236,1.5770506238151567,0.6618220081462959,1.5642272313193613,0.6745566944446806,0.92275,0.2669877103913212,,,7.8455,0.5339754207826424,7.8455,0.5339754207826424,0.1545,0.5339754207826424,1.9905,0.0970038659023443,0.0,0.0,1.0,0.0,0.995711454898119,0.007271369945672202,0.8549791964888572,0.09298571202985989,3.6734236847758295,0.5812384376451813,1.0,0.0,0.08706486175135972,0.1585524632316213,0.13524226129055023,0.08612037586173722,0.07725,0.2669877103913212,16.0,0.0,0.22075,0.77925
obs_noise,0,0,0.0,OneStepPredictive,0.4265,0.49456824604901595,1.9587815950670322,2.055332444308082,1.9606940950670324,2.027888022634207,0.039,0.19359493795035035,0.88825,0.31505862549690655,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.2600016627875448,0.015158189092740445,0.7308407818116248,0.16096603543860494,0.5743970000110566,0.25595436459988413,0.8512722059609369,0.4013661189755321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54975,0.45025
obs_noise,0,0,0.0,Oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9175,0.27512497160381494,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,1.5836673502235499,0.3062354049880114,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.936
obs_noise,0,0,0.0,ProposedV2,0.70225,0.45726899905854107,0.9438324273930281,1.7526257466225512,0.8788449273930282,1.60108717759206,0.045,0.20730412441627882,0.86125,0.34568546035377307,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.21212252196710324,0.3203464082929491,0.9251914490386843,0.15636400579096607,0.17520665641129016,0.3179799926521715,0.23248619484901428,0.4450760053505414,5.419886045024295,0.8562144763693884,6.711500542068156,0.5247430875010065,0.17472245943637912,0.05520387490666942,0.6,0.08056164927496609,0.08697722667079008,0.024114146016866008,0.5101132711775785,0.046248726119156335,0.5,0.0,0.5,0.0,0.5999999999999998,2.220446049250313e-16,0.25,0.0,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,0.9000000000000002,2.220446049250313e-16,2.0,0.0,12.0,0.0,6.0,0.0,0.07284123958693588,0.13666771797554192,,,12.4915,1.0104096941340182,0.0017075206922171566,0.00884313066882894,0.006084006709181071,0.01826348428804273,0.0017079419299743809,0.04129194672497551,0.0,0.0,1.4884713919726729,0.7909578470382073,0.02220324508966695,0.14734402260409185,0.02391118701964133,0.15277251766909214,0.19043552519214346,0.39264466879983984,,,,,,,0.70725,0.45502465592536845,0.29275,0.4550246559253685,13.678906917164817,1.2222213124804542,13.38343296327925,0.9235687103139075,5.800170794192997,3.4966422793277765,,,,,,,,,,,,,,,,,,,0.2155,0.4111687609729124,,,0.258,0.742
obs_noise,0,0,0.0,Reactive,0.73925,0.4390437762911575,0.803483791408167,1.6631701578838987,0.7183712914081669,1.4679001926762787,0.04925,0.2163895503484399,0.84825,0.35877839608872775,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.002778692950414552,0.00040819655271610405,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20375,0.79625
obs_noise,0.02,1,0.02,BeliefAwareRollout,0.73825,0.43958723536972727,0.8602137543321103,1.753612317376275,0.7399887543321104,1.4769003680541342,0.06525,0.24696647039628677,0.8185,0.38543190059983357,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.6945710007767048,0.8328017741254364,0.91875,0.2732186624299299,0.03771160126030445,0.17484025480585877,,,6.126448486071367,1.0424618072997236,0.0,0.0,6.148801471966963,1.0299430708149815,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03771160126030445,0.17484025480585877,0.09078061609397246,0.3077738051491309,8.0,0.0,,,,,,,,,,,,,,,,,0.7905056350306551,0.3338667757483331,1.5552664244803243,0.6570871288170731,1.541310556047396,0.6707452487025141,0.91875,0.2732186624299299,,,7.8375,0.5464373248598599,7.8375,0.5464373248598599,0.1625,0.5464373248598599,1.9895,0.10193012312363799,0.0,0.0,1.0,0.0,0.9957812521308661,0.007149170385582492,0.8522346230559051,0.09569091379312396,3.68689695417881,0.5938631096429072,1.0,0.0,0.09246225875128142,0.15666920460874642,0.13469653703165385,0.08773109901961673,0.08125,0.2732186624299299,16.0,0.0,0.18325,0.81675
obs_noise,0.02,1,0.02,OneStepPredictive,0.40775,0.4914162568535966,2.019325813673398,2.044718932381774,2.0250883136733977,2.016858251067316,0.0385,0.19239997401247227,0.89375,0.3081573258905262,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.2587392212899431,0.014600369555916983,0.7305986938104033,0.15929660704979867,0.5749130717180669,0.2522436499959126,0.8581162477787584,0.40148006587602986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57475,0.42525
obs_noise,0.02,1,0.02,Oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9175,0.27512497160381494,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,1.6018141565255064,0.2998643350558053,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.936
obs_noise,0.02,1,0.02,ProposedV2,0.7325,0.4426553399655312,0.8580549822046826,1.7373022996025473,0.7683674822046825,1.5110804276832561,0.053,0.22403347964087864,0.8355,0.37072867436981455,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.22448002604232897,0.32620398464754163,0.9249904696904123,0.15751493835151947,0.19280926983058452,0.3344782795489742,0.23537599637638779,0.4485882917163548,5.448435197634693,0.8701404117637795,6.701901816475093,0.5256216515992268,0.17344632768361581,0.056078350734831604,0.6016142050040355,0.08173250919256038,0.08634450135390252,0.024494885131647628,0.5078326095920883,0.04506274871275944,0.5,0.0,0.5,0.0,0.5999999999999998,2.220446049250313e-16,0.25,0.0,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,0.9000000000000002,2.220446049250313e-16,2.0,0.0,12.0,0.0,6.0,0.0,0.07824047512233477,0.14228251169840433,,,12.51175,1.0357904891917091,0.002329009058159912,0.0109308756097871,0.006903808332432461,0.020115075864534825,0.00645682001614205,0.08009450350318177,0.0,0.0,1.4810330912025826,0.7776666106105387,0.020177562550443905,0.140607355852981,0.0258272800645682,0.1586197707381856,0.20016142050040356,0.40012101449894405,,,,,,,0.69025,0.4623904600010687,0.30975,0.4623904600010688,13.652138821630347,1.256804508400049,13.347861178369653,0.9375460525133027,5.672316384180791,3.555504826293466,,,,,,,,,,,,,,,,,,,0.22325,0.41642458801084264,,,0.209,0.791
obs_noise,0.02,1,0.02,Reactive,0.7515,0.4321432054307924,0.7698433438062382,1.6578351189033482,0.6640433438062381,1.4000146453392721,0.0565,0.23088471149038864,0.82425,0.3806073271759229,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.0027702814713848056,0.00019644534137085195,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1705,0.8295
obs_noise,0.05,2,0.05,BeliefAwareRollout,0.63525,0.4813599874314441,1.4411749443213488,2.3127163763617147,1.2156749443213488,1.9045186976440636,0.11425,0.3181146609321866,0.74475,0.4360016485060578,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.8633299209768666,1.0434702636250455,0.86325,0.34358323227421905,0.06194653218388556,0.22051394615492853,,,6.386591786374994,1.0698882727335366,0.0,0.0,6.405075854836696,1.0591009137384366,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06194653218388556,0.22051394615492853,0.15286175235917357,0.3878655463898258,8.0,0.0,,,,,,,,,,,,,,,,,0.7295910140208427,0.3677774873132561,1.4351092243650547,0.7235702488302994,1.4131820780123465,0.7402518213457685,0.86325,0.34358323227421905,,,7.7265,0.6871664645484382,7.7265,0.6871664645484382,0.2735,0.6871664645484381,1.97725,0.14910545764659322,0.0,0.0,1.0,0.0,0.9952517470866442,0.0075085104623427625,0.8567212043739856,0.09402544167572358,3.644251471102238,0.619084125118867,1.0,0.0,0.10125115221314081,0.1562189928815717,0.13443373495272862,0.09676823984663434,0.13675,0.34358323227421905,16.0,0.0,0.20975,0.79025
obs_noise,0.05,2,0.05,OneStepPredictive,0.4435,0.49679749395503187,1.9143457852589214,2.0825080631893913,1.9033707852589214,2.0322509971341964,0.04325,0.20341936363089916,0.8705,0.3357525130211239,0.9405,0.2365581323903281,0.13524226129928762,0.08612037593155461,4.68225,0.6223222135678591,0.25776489649160794,0.013303185579032581,0.7443300736658275,0.16707188839664927,0.5931431978680194,0.2668783579819545,0.8129281744454055,0.42812206738966746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521,0.479
